oare_id,transliteration,translation
auto_sent_0001487,ha-bu-lam i-nu-mì wa-áš-ba-ku-ni as-ba-sú-ma um-ma šù-ut-ma ú-nu-ú: a-dí-ni lá e-ru-ba-am a-hu-a: a-tù-nu ṣa-áb-ta-šu-ma KÙ.BABBAR ù ṣí-ba-sú ma-lá wa-as-mu ša-áš-qí-lá-šu,"When I stayed there I seized him, but he said: My merchandise has not arrived yet. My dear brothers, seize him and make him pay the silver and as much interest as is fitting."
auto_sent_0001500,a-na A-lá-hi-im E-me-me ù Ší-ša-ah- šú-šar qí-bi-ma <um-ma A-šur-na-da-ma> 0.33333 ma-na 1 GÍN KÙ.BABBAR ku-nu-ki-a Puzur4-A-šur na-áš-a-ku-nu-tí,"To Alāhum, Ememe and Šišahšušar : Puzur-Aššur is on his way to you with 0.33333 mina 1 shekel of silver under my seal."
auto_sent_0001506,a-na A-lá-hi-im E-me-me ù A-šùr-ta-ak-lá-ku qí-bi-ma um-ma A-šùr-na-<da->-ma iš-tù: 11 0.33333 ma-na 5 GÍN <gap> KÙ.BABBAR qá-tí 7.33333 ma-na qá-tí a-bi4-ni za-am-ru 18 ku-ta-ni 5 TÚG šu-ru-tum É kà-ri-im na-ad-a-ku-ma lá za-am-ru 10 ku-ta-ni ù 4 TÚG šu-ru-tim É wa-áb- ri-ni e-zi-ib ŠÀ.BA 4 ku-ta-ni i-qá-tí Ù-ṣú-ur-ša-A-šur i-na-dí- ú-ma KÙ.BABBAR a-qá-tim ša a-bi4-ni i-tá-hi kà-ru-um i-dí-na-šu,"To Alāḫum, Ememe and Aššur-taklāku from Aššur-nādā: After my account and our fathers account had been recorded at 11.33333 minas 5 shekels and 7.33333 minas respectively, I have been booked for 18 kutānu-textiles and 5 black textiles in the colony office, but these were not recorded. 10 kutānu- textiles and 4 black textiles I left in our guest-house. Thereof they will deposit 4 kutānu-textiles on Uṣur-ša-Aššurs account, but the silver will be transferred to our fathers account. The colony has given it to me."
auto_sent_0001508,<gap> URUDU <gap> GÍN 15 0.5 ŠE KÙ.BABBAR <gap>-ší 2 ma-na KÙ.BABBAR ṣa-ru-pá-am qá-tí ┐ù¹ qá-tí a-bi4-ni a-dí-ma ┐ù¹ 28.66666 ma-na 7.5 GÍN ┐KB¹ ša ILLAT-at Pu-šu-ki-in 30 ma-na TA ŠÍG.HI.A,"<gap> copper <gap> shekels 15.5 grains of silver <gap> I deposited 2 minas of refined silver on my account and on our fathers account, so that 28.66666 minas 7.5 shekels of silver is from Pūsu-kēns enterprise: at 30 minas wool."
auto_sent_0001550,um-ma A-šur-na-da-ma a-na A-šur-ta-ak- lá-ku ù Ši-ša-ah-šu-šar qí-bi-ma mì-šu ša um-ma a-tí-ma e-lá 20 na-ru-uq GIG ù 15 na-ru-uq še-im ša Ku-tù-bi4-iš i-dí-na-ni mì-ma ša-ni-um lá-šu a-li 40 ma-na ni-ga-lu 2.5 ma- na AN.NA ša a-na Ša-na-a Ì-lí-šar ù Hu-lu- ba,From Aššur-nādā to Aššur-taklāku and Šišahšušar: Why is it that you say: Apart from 20 sacks of wheat and 15 sacks of barley that Kutubiš gave me there is nothing else ! Where are the 40 minas of sickles the 2.5 minas of tin which Ili-išar and Huluba brought to Šana?
auto_sent_0001964,a-na I-dí-Ku-bi-im A-na-ah-i-lí ú Puzur2-A-šùr a-na A-na-ah-i- lí qí-bi-ma um-ma Ku-li-a-ma 1.33333 ma-na ù ší-ba-tí-šu KÙ.BABBAR. a-na A-bu-ša-lim DUMU En-na-Sú-in ha-bu-lá-tí-ma : na-áš-pé-er-tum ša A-šùr-DÙG i-li-kam-ma a-na 1 ma-na KÙ.BABBAR. a-wa-at-kà i-gi5-mi-ir : KÙ.BABBAR. šu-a-tí-i a-na-ku a-pu-ul a-ha-ma 0.33333 ma-na KÙ.BABBAR. ba-áb DINGIR a-na a-bi4-ni,"To Iddin-Kūbum, Anah-ilī, and Puzur-Aššur, especially to Anah-ilī, thus says Kuliya: You owe to Abu-šalim, son of Ennam-Suen, 1.33333 mina of silver plus its accumulated interest. A letter of Aššur-ṭab arrived here and for an amount of 1 mina of silver your affair has been settled. I myself have guaranteed that amount of silver. Moreover, you have assigned 0.33333 mina of silver to our father in the Gate of the god."
auto_sent_0001965,ta-dí-i : iš-té-ni-iš ša 1.33333 ma-na KÙ.BABBAR. ṭup-pá-kà al-pu-ut na-áš-pé-er-tám ša ku-nu-ki- a ša 1 ma-na KÙ.BABBAR. tù-kà-a-al ú ša-ni-tám ša 0.33333 ma-na KÙ.BABBAR. tù-kà-a-al táq-bi4-a-am um-ma a-ta-ma a-li-ik- ma ṭup-pá-am ša ku-nu-uk A-šùr-DÙG : li-qí-a-am ṭup-pá-am ša ku-nu-uk A-šùr-DÙG al-qé-a-ku : ša a-bu-šu ú šu- ut a-na ku-a-tí ú me-er-i-e-kà lá i-tù-ru-ni a-hi a-ta 1.33333 ma-na KÙ.BABBAR. ku-nu-uk-ma a-na Puzur²-A-šùr pí-qí-id-ma lu-ub- lam,"I drew up your tablet for a total of 1.33333 mina of silver; you have in your possession a letter with my seal for 1 mina of silver and a second for 0.33333 mina of silver. You told me as follows: Go and obtain for me a tablet sealed by Aššur-ṭāb, and I obtained for you a tablet sealed by Aššur-ṭāb, stating that neither his father nor he himself will come back on you and your sons. Please, my brother, put 1.33333 mina of silver under seal and entrust it to Puzur-Aššur to bring it here."
auto_sent_0001967,ú ší-ta na-áš-pé-ra-tí-a : ša ku-nu-ki-a : ša tù-kà-lu lu-šé-ru-nim-ma : li-mu-ta,"And then they should release to me the two letters of mine with my seal, which you have in possession, to cancel them."
auto_sent_0001968,a-hi a-ta : KÙ.BABBAR. iš-tù MU 2 ŠÈ ta-be-e-el : ú su-ha-re-e-a,"My dear brother, it is now two years that that you keep this silver at your disposal."
auto_sent_0001970,iš-ku-nu-nim a-hi a-ta KÙ.BABBAR. šé-bi4-lam ú 6 GÍN KÙ.BABBAR. ga-ma-ar-šu a-na Puzur²-A-šùr dí-in,"Please, my brother, send the silver and give the 6 shekels of silver, the expenses he incurred, to Puzur-Aššur."
auto_sent_0001973,ki-ma ku-a-tí i-<gap> a-bi4-kà a-r <gap> a-wa-tí-kà <gap> i-sé-r <gap> ma-num: <gap> li-dí-n <gap> ša ta-<gap> té-tap-ša-n <gap> n <gap> lá i-<gap> e tù-kà-<gap> iš-tù na-áš-pè-er-ta -ká¹ lá ta-lá-kà-ni,Like/Instead of you <gap> of your father <gap> your words <gap> on me <gap> Who could give me <gap> By what you <gap> you have treated me <gap> do not <gap> since no letter of yours arrives here.
auto_sent_0001974,mi-nam ša ta-áš-ta-na- pá-ra-ni¹ um-ma a-ta-ma šú-ba-tí ha-am-ša-at šé-bi4-li- im mi-nam ṣú-ha-ar-kà li-ku-ul: mí-nam a-ší-tí-kà lá-áš-qú-ul šu-ma a-na a-bi4-kà lá uš-té-ri-id um-ma šu-ut- ma ú-ha-lá-qú-nu GA ša-ni-a-tù i-pì-šu ša-ak¹-na me-er-a-at-kà iš-tí-a ta-al-ta-<gap> m wa-áš-ba-at <gap> ša É a-bi4-ni tim <gap> áb e ta-hi-ri- <gap> ta-áp-hi-ra-am a-dí-in-ma GUD aṭ-bu- ùh,"What is the purpose of constantly writing me as follows: Send me five textiles! What should your youngsters eat, what should I pay for your expenditures if I had not humbled myself for your father. He said: He is destroying you <gap> , he has evil intentions! Your daughter is / keeps <gap> with me she lives <gap> of our paternal house <gap> I have sold the savings and slaughtered the ox."
auto_sent_0002196,a-na A-šùr-i-dí qí-bi4- ma um-ma A-šùr-na-da-ma a-bi4 a-ta be-li a-ta-ma 1 ma-na KÙ.BABBAR ša Kur-ub- Ištar ub-lá-ku-ni ù mì-ma lu-qú-tim ša I-li-a-lúm ú-šé-bi4-lá-ku- ni i-na pá-ni-im-ma áb-kà-ma : lu-qú-tum a-na ba-ra-im li-ik-šú- da-ma i-na ha-ra-nim lá-am-hu-ur-ší:-ma a-na- kam li-šé-me-ma be-el qí-ip-tí-a : ba-áb ha-ra-ni-a ša qá-ta- tim lá e-ri-ší-ma,"To Aššur-idī from Aššur-nādā: My dear father and lord, quickly dispatch the 1 mina of silver which Kurub-Ištar brought you plus whatever goods Ilī-ālum sent to you, so that the goods reach me to be available, and let me receive it en route so it will be heard here and the owner of the goods entrusted to me will not demand a guarantor when I am about to leave, and I shall not be put to shame."
auto_sent_0002199,a-bu-um ki-i šu-mi-šú <gap> ma-num lu i-de8 da-am-qá-ni-ku-um a-ni KÙ.BABBAR : ma-ah-ri-kà na-dí-ma : a-na-ku a-na-kam TÚG.HI.A : a-na qá-tí-kà ù qá-tí-a KÙ.BABBAR ú-ša-qal-ma ke-na šu!-mì ki-tim áš-ta-na- kà <-na>-am ù da-tám ki-a-ma ú-ša-qal šu-ma ku-a-am lá <tù->šé-ba-lam5,"Who knows whether the father is good for his name? Things are fine for you, in fact, silver lies in front of you, while I here repeatedly have to pay silver for textiles on your account and my own, and, yes, I constantly establish a reputation for truthfulness; and in this way I am paying the fees."
auto_sent_0002200,KÙ.BABBAR ša qí-ip-tí-a ù na-ak-ra-am ša A-šùr-ta-ak-lá- ku ú-šé-bi4-lá-ku-ni lu-qú-tám za-ki-a-ma áb-kà-ma a-na-kam li-šé-me-ma ba-áb ha-ra-ni-a be-el qí-ip-tí-a lá i-kà-le-e-ma lá a-ha- li-iq,"If you do not send some of your own, then with respect to the silver entrusted to me plus the belonging to outsiders that Aššur-taklāku sent to you— clear the goods' and dispatch them so it will be heard here, and so that at my departure the owner of the goods entrusted to me will not hold me back and I shall not perish."
auto_sent_0002201,a-na A-lá-hi-im E-me-me ù Ši-ša-ah- šu-šar qí-bi-ma <um-ma A-šur-na-da-ma> 0.33333 ma-na 1 GÍN KÙ.BABBAR ku-nu-ki-a Puzur4-A-šur na-áś-a-ku-nu-tí,"To Alāḫum, Ememe and Šišahšušar : Puzur-Aššur is on his way to you with 0.33333 mina 1 shekel of silver under my seal."
auto_sent_0002202,e-ší : ù qá-nu-e tí-ša-a-ma ša GUD.HI. A ša-da-dim li-iš-du-du-nim ša a-ma-kam-ma ša ma-zi-re-e ma-lá-hi ù ha-ba- ša-tim ša-mì,"Buy fire-wood and reeds, and have the oxen haul as much of what is there as they can; Buy malahum and habašatum utensils for the maziru tin."
auto_sent_0002205,a-ni-um : a-na-kam i-ta-an-ki-iš,This one was set aside here.
auto_sent_0002206,šu-ma Ku-tù-bi4-iš : KÙ.BABBAR mì-ma e-ri-iš dí-na-šu-um,If Kutubiš asks for any silver then give him some.
auto_sent_0002207,a-na A-lá-hi-im E-me-me ù A-šùr-ta-ak-lá-ku qí-bi-ma um-ma A-šùr-na-<da->-ma iš-tù : 11 0.33333 ma-na 5 GÍN KÙ.BABBAR qá-tí 7.33333 ma-na qá-tí a-bi4-ni za-am-ru 18 ku-ta-ni 5 TÚG šu-ru-tum É kà-ri-im na-ad-a-ku-ma lá za-am-ru 10 ku-ta-ni ù 4 TÚG šu-ru-tim É wa-áb- ri-ni e-zi-ib ŠÀ.BA 4 ku-ta-ni i-qá-tí <gap> Ú-ṣú-ur-ša-A-šur i-na-dí- ú-ma KÙ.BABBAR a-qá-tim ša a-bi4-ni i-tá-hi kà-ru-um i-dí-na-šu,"To Alāḫum, Ememe and Aššur-taklāku from Aššur-nādā: After my account and our fathers account had been recorded at 11.33333 minas 5 shekels and 7.33333 minas respectively, I have been booked for 18 kutānu-textiles and 5 black textiles in the colony office, but these were not recorded. 10 kutānu- textiles and 4 black textiles I left in our guest-house. Thereof they will deposit 4 kutānu-textiles on Uṣur-ša-Aššurs account, but the silver will be transferred to our fathers account. The colony has given it to me."
auto_sent_0002208,i-dí : lá i-dí ù KÙ.BABBAR ma-lá qá-tí a-bi4-ni ù¹ qá-tí za-am-ru tí-ir-ta- ak-nu li-li-kam 2.5 ma-na KÙ.BABBAR qá-dum GUŠKIN <gap> hu Dan-A-šur <gap> um¹ 40 ma-na URUDU É wa-áb-ri-ni e-zi- ib,Send me word telling me whether or not he has deposited anything and how much silver has been recorded for our fathers account and mine. 2.5 minas of silver together with the gold <gap> Dān-Aššur <gap> 40 minas of copper I left in our guest-house.
auto_sent_0002209,<gap> URUDU <gap> GÍN 15 0.5 ŠE KÙ.BABBAR <gap>-ší 2 ma-na KÙ.BABBAR ṣa-ru-pá-am qá-tí ù¹ qá-tí a-bi4-ni a-dí-ma ù¹ 28.66666 ma-na 7.5 GÍN KB¹ ša ILLAT-at Pu-šu-ki-in 30 ma-na TA SÍG.HI.A,"<gap> copper <gap> shekels 15.5 grains of silver <gap> I deposited 2 minas of refined silver on my account and on our fathers account, so that 28.66666 minas 7.5 shekels of silver is from Pūšu-kēns enterprise: at 30 minas wool."
auto_sent_0002210,a-na 1 ma-na-im ša 3 TÚG.HI.A ša Ur-šu ša šé-pì-a ta¹-áš-pu-ra-am um-ma a-ta-ma KÙ.BABBAR a-ší-ib- tim i-lá-ak 2 TÚG a-bar- ni-ú ša¹ Šu-Šú-in ù i-a-tí šu-ma ub-lu-nim dí-na-ma mì-liš-lá zu-za,"As to the 1 mina for three textiles from Uršu transported by me, you have written, saying: The silver draws interest. If they have brought the 2 abarniu-textiles belonging to Šū-Suen and myself then sell them and divide in two."
auto_sent_0002212,i-mì-ma a-nim 2.5 ma-na KÙ.BABBAR ù¹ ṣí-ba-tí-šu ša A-zu ša-bi4-a 20+ <gap> ni-ga-li ù 2 ma-na <gap> 1 ma¹-na a-na ú-ṭí-tim { <gap> } ša-di-na,Have paid in full out of all this 2.5 minas of silver plus interest belonging to Azu. 20+ <gap> sickles plus 2 minas <gap> Have paid 1 mina for grain.
auto_sent_0002213,a-na A-lá-hi-im ù A-šùr-ta-ak-lá-ku qí-bi-ma um-ma A-šùr-na- da<š<-ma>> KÙ.BABBAR ù GUSKIN ma-lá iš-tù Dur4-hu-mì-it ú-šé-bu-lu-ku-nu-tí- ni a-na ša qí-ip-tí-a šu-uk-na-ma : šu-ma Ì-lí-a-lum : sù-ri ma-gir : a-ša-me-ma I-dí-Sú-en : pá-ni-ni,"To Alāḫum and Aššur-taklāku from Aššur-nādā: Whatever silver and gold they will send to you from Durhumit, add that to what on goods entrusted to me, and if Ili-ālum , then certainly it is agreed. I hear that Iddin-Suen wishes to meet us."
auto_sent_0002214,i-šé-e : a-ma-sú i-na Kà-ni-iš le-zi-ib-ma šu-a-tí : a-na A-limki tù-ru-šu-ma a-na ba-ra-im a-na Kà-ni-iš li-ik-šu- dam,"Let him leave his maid in Kaneš and send himself to the City, and let him reach me to be available in Kaneš."
auto_sent_0002215,šu-ma A-lá-hu-um lá-šu ša ki-ma šu-a-tí : a-šé-bu-tim šu-ku-ma KÙ.BABBAR ša ba-ri-ni a-na šu-mi ki-lá-li-ni eq-lam le-tí-iq,"If Alāḫum is not there, then let his representatives act as witnesses, and let our jointly owned silver pass overland in the name of us both."
auto_sent_0002217,ni-is-ha-sú ù ša-du-a-sú i-na KÙ.BABBAR-pi-a lu ì-ší-tim¹ TÚG.HI-tí-a i-dí-ma a-ba-ri-ni li-li-iṭ šú-ha-ri ša e-li-ú-ni-ni KI Ṣà-he-ri<-lí> a-bu-uk,"Deposit its import duty and its transport tariff from my silver or from the price of my textiles, and let the amount go for us both. Dispatch the servants who have arrived with Saher-ilī."
auto_sent_0002218,a-na A-lá-hi-im Šu-A-šùr Zu-ba ù Ì-lí-a-lim qí-bi-ma um-ma A-šùr-na-da-ma 3 ma-na KÙ.BABBAR ša Ša-lá-ah-šu-a ùh-ta-bi-lá-ma : Ha-lu-li me-eh-ra-tim i-dí-nam,"To Alāḫum, Šu-Aššur, Zuba and Ilī-ālum from Aššur-nādā: Haluli became indebted to me for 3 minas of silver from Šalahšua, but he has given me a corresponding amount."
auto_sent_0002219,i-na a-wa-tí-ni 6 ku-ta-ni ú-šé-ba-al-šu-ma a-wi-lu-um : i-a-tí i-za-za-am,"According to our agreement I shall send him 6 kutānu-textiles, and the man will then stand in my stead."
auto_sent_0002221,li-bi : lá ú-lá-ma-an,He must not make me angry.
auto_sent_0002222,šu-ma ší-ib-tám ša ša-tim a-ni-tim ta-da-nam la i-mu-a : TÚG.HI.A la ta-da-na-šu-um,"If he refuses to give the interest for this year, then do not give him any textiles."
auto_sent_0002225,šu-ma : i-na ba-áb-tí-a mì-ma lá ta-al-qé-a KÙ.BABBAR : a-hu- um lu-šé-bi-lam-ma ú-ul ší-ib-tám ki-ma a-hu-um a-na a-hi-im i-du-nu lá-dí-in ú-ul bé-ú-lá-tim lu ha-bu-lá-ku-šu-um šu-ma,"If you have not received anything yet from my outstanding claims, then let a colleague send me the silver; let me then either pay interest as one colleague pays to another, or let me become indebted to him with a working capital."
auto_sent_0002226,A-šur-ta-ak-TA.AK<-la>-ku wa-ša-áb 2 TÚG.HI.A ù TÚG.HI ša ba-<áb->tí-a lu-šé-bi-lam šu-ma lá-šu a-šar li-bu-šu : šu-up-ra-šu-um : tí-ib-nam ú e-ší ša KÙ.BABBAR 0.33333 ma-na e-li-iš ša-ma-nim,"If Aššur-taklāku is there, then have him send 2 textiles [plus the textiles] from my outstanding claims. If he is not there, then write to him where wishes. Buy me reeds and firewood for some 0.33333 mina of silver or more."
auto_sent_0002231,50 LÁ 1 TÚG šu-ru-tum 53 ma-na 1 GÍN AN.NA 1 ma-na KÙ.BABBAR ší-im 2 ANŠE ša a-bi4-ni al-qé-ma : i-na ší-im ANŠE.HI.A ša Ša-lim- be-lí ir-dí-a-ku-ni ba-lu-ṭá-ku-ma 10 GÍN KÙ.BABBAR ta-na-pá-lam5,"I have received 49 black textiles, 53 minas 1 shekel of tin, 1 mina of silver, the price of the 2 donkeys belonging to our father, and I have been credited with the price of the donkeys that Šalim-bēlī conducted to you, so pay me the balance: 10 shekels of silver."
auto_sent_0002232,3 ANŠE ṣa-lá-mu ša i-na šé-pì-kà ta-ar-de8-ú 1 GÚ AN.NA ku-nu-ku ša a-na A-lá-hi-im lá áp-tù 2 TÚG šu-ru-in ša a-ni-kà-sí té-zi-ba-ni : lá a-tí-di-i i-na i-a-ú-tim le-qé,"The 3 black donkeys that you personally conducted, 1 talent of tin under seal that was booked for Alāḫum, the 2 black textiles you left me for the account—that I have not deposited; take it out of my things!"
auto_sent_0002235,ší-im 3 ANŠE.HI.A DINGIR-na-da iš-qú-ul-ma : a-na a-bi4-ni,"Ili-nāda has paid the price of 3 donkeys, and I am bringing that to our father."
auto_sent_0002237,15 TÚG šu-ru-tum 12 ma-na 8 GÍN AN.NA 8 TÚG ša A-ki-dí-e 1 ANŠE ṣa-lá-mu-um ša Ì-lí-a-lim 8 TÚG tí-sà-pu 3.5 TÚG ša-pí-ú-tum SIG5 10 GÍN KÙ.BABBAR ša ta-LÁ-pá-lá- ni i-a-ú-tum : mì-ma a-nim na-aš-a-tí : a-pu-tum URUDU- šu 1 GÍN.TA ù 2 GÍN.TA ku-bu-us-ma KÙ.BABBAR 10 ma-na TA na-ší-ra-am,"15 black textiles, 12 minas 8 shekels of tin, 8 Akkadian textiles, 1 black donkey belonging to Ilī-ālum, 8 tišāpu textiles, 3.5 thick textiles of good quality, the 10 shekels of silver you will balance with me —all this, my property, you are bringing. Please, press him for one or two shekels per mina on his copper and set aside for me at least 10 minas of silver."
auto_sent_0002240,um-ma A-šùr-na-da<-ma> a-na Zu-ba <gap>-x¹ ù Ú-ṣú-ur-ša- A-šur qí-bi4-ma : a-na ni-kà-ší-a šu-ùh-ta,"From Aššur-nādā to Zuba, <gap> and Uṣur-ša-Aššur: Pay on my behalf at the time of the accounting."
auto_sent_0002242,5¹ TÚG ku-ta-nu i-na sà-e-tim ša En-be-li na-du,5 kutānu-textiles have been placed in Ennam-Belīs sautum.
auto_sent_0002243,ta-ah-ší-is-tám am-ra-ma : a-na šé- er ša ni-kà-ší-a,Check the memorandum and add them on top of those on my account.
auto_sent_0002244,tí-ih-a šu-ma KÙ.BABBAR Ì-lí-A-num mi-ma ú-šé-bi4-lam KÙ.BABBAR ù tup-pì-šu : šu-ba-al- ki-ta-ma šé-bi4-lá-nim,"If Ili-Anum has sent any silver, then do ship and send me the silver and his tablets."
auto_sent_0002245,ši-im 1 TÚG a-bar-ni-im KI DAM.GÀR <gap> 1 ITÚG¹ <gap> ma-<gap>,The proceeds from 1 abarniu-textile is owed by a merchant <gap> 1 textile <gap>
auto_sent_0002246,um-ma A-šùr-na-da-ma a-na Ì-lí-a-lim qí-bi-ma lá lí-bi : i-li-ma mi-qí-tum im-qú-ta-ma a-na Ur-šu iš-ta-áp-ru-ni,"From Aššur-nādā to Ilī-ālum: Against the will of the god misfortune has fallen upon me, as they have just written to me in Uršu."
auto_sent_0002247,a-hi a-ta : a-šar ša-li-um i-šé-er É a-bi4- ni lá i-ša-lu-ú e-pu-uš,"My dear brother, act in such a way that no evildoer may do harm to our fathers house!"
auto_sent_0002248,a-na ú-um e-ṭá-ri-im 9 GÚ 20 ma-na URUDU-i ša a-DAM.GÀR A-šùr-ta-ak-lá-ku i-qí-pu¹ 8 GÚ 40 LÁ 0.66666 ma-na e-zi¹-ib ša-du-e-tim ša¹ a-ta ta-áš-a-ma-ni ŠÀ¹.BA 5 GÚ URUDU a-na Bu-ru- uš-ha-dim tù-šé-bi4-il5-ma ší-im-šu al-qé 1 GÚ 18 ma-na URUDU SIG5 ša-bu-ru-um ší-im 3 ANŠE.HI.A ša DAM.GÀR ta-qí-pu ŠÀ.BA 10 ma-na ku-a-um 25 ma-na SIG5 ší-im¹ ANŠE i-li-bi4-a,"While I may still be saved— 9 talents 20 minas of my copper that Aššur-taklāku has given on commission to an agent, 8 talents 40 minas less 0.66666 mina apart from the transport tariff, which you have bought for me— out of which you sent 5 talents to Burushaddum, and whose proceeds I have already received— 1 talent 18 minas of good broken copper, proceeds from the sale of 3 donkeys, which you gave in commission to an agent, of that 10 minas belong to you, 25 minas of good , proceeds from the sale of a donkey, owed by me."
auto_sent_0002255,2 GÍN a-na qá-tí A-šùr-UTU-ši IGI Šu-Sú-in DUMU I-tur4-DINGIR : a-na 0.5 ma-na TA 1 TÚG ú-ra-ki-sú¹ IGI A-šùr-DÙG IGI A-šùr-dan,"2 shekels were for the share of Aššur-šamšī, witnessed by Šū-Suen the son of Itūr-ili. I bound him by contract to pay 0.5 mina per textile, witnessed by Aššur-tāb and Aššur-dān."
auto_sent_0002256,um-ma A-šùr-be-el-a-wa- tim Šu-A-šur ù A-šur-na- da-ma a-na I-dí-Sú-in Am-ri-a LUGAL-dEN.ZU A-šur-SIPA Puzur4-Sú-in ù Puzur4-A-na qí-bi-ma iš-tí A-šur-SIPA a-na-kam A-šur-be-el-ma-al-ki-im ni-kà-sí i-ší-ma 45 ma-na AN.NA ku-nu-ki ša dIM-ILLAT-at ù A-šur-ba-ni i-na ša-ni-tim šu-uq-lim ku-nu-ki ša A-limⁱ li-dí-a-ku-nu-tí-ma 34 ma-na 15 GÍN AN.NA šu-té-bi-lá-ma le-qé-a,"From Aššur-bēl-awātim, Šū-Aššur and Aššur-nādā to Iddin-Suen, Amria, Šar-Suen, Aššur-rēʾi, Puzur-Suen and Puzur-Anna: Aššur-bēl-malkim has here settled accounts with Aššur-rēʾi, and he must deposit for you 45 minas of tin sealed by Adad-ellat and Aššur-bāni from the second package that bears the seal of the City; then you must have brought 34 minas 15 shekels of tin and take it."
